STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
NY;NY0261;3200624140;SARAH HULL HALLOCK FREE LIBRARY;56-58 MAIN STREET;MILTON;12547;8457952200;13320;-73957972;41659354
NY;NY0262;3200624165;PLATTEKILL PUBLIC LIBRARY;2047 ROUTE 32;MODENA;12548;8458837286;31977;-74107709;416646
NY;NY0263;3200624390;ELTING MEMORIAL LIBRARY;93 MAIN STREET;NEW PALTZ;12561;8452555030;128225;-74084835;41748168
NY;NY0264;3200625100;PHOENICIA LIBRARY;48 MAIN STREET;PHOENICIA;12464;8456887811;14924;-74314697;42083161
NY;NY0265;3200625150;MORTON MEMORIAL LIBRARY;22 ELM STREET;PINE HILL;12465;8452544222;2459;-74479322;42133856
NY;NY0266;3200625270;TOWN OF ESOPUS LIBRARY;128 CANAL STREET;PORT EWEN;12466;8453385580;61563;-73975692;41909678
NY;NY0267;3200625690;ROSENDALE LIBRARY;264 MAIN STREET;ROSENDALE;12472;8456589013;37000;-74075999;41845368
NY;NY0268;3200625880;SAUGERTIES PUBLIC LIBRARY;91 WASHINGTON AVENUE;SAUGERTIES;12477;8452464317;100586;-73949546;42077794
NY;NY0269;3200626330;STONE RIDGE PUBLIC LIBRARY;3700 MAIN STREET;STONE RIDGE;12484;8456877023;73068;-74143068;41848652
NY;NY0270;3200626950;WEST HURLEY PUBLIC LIBRARY;42 CLOVER STREET;WEST HURLEY;12491;8456796405;16827;-74103472;42000417
NY;NY0271;3200626990;OLIVE FREE LIBRARY ASSOCIATION;4033 ROUTE 28A;WEST SHOKAN;12494;8456572482;25494;-74274821;4196388
NY;NY0272;3200627190;WOODSTOCK PUBLIC LIBRARY DISTRICT;5 LIBRARY LANE;WOODSTOCK;12498;8456792213;118950;-74122145;42040805
NY;NY0274;3600211810;DOLGEVILLE-MANHEIM PUBLIC LIBRARY;24 NORTH MAIN STREET;DOLGEVILLE;13329;3154293421;9269;-74770108;43103067
NY;NY0275;3600212350;FRANKFORT FREE LIBRARY;123 SOUTH FRANKFORT STREET;FRANKFORT;13340;3158949611;20750;-75070196;4303683
NY;NY0276;3600212870;FRANK J. BASLOE PUBLIC LIBRARY;245 NORTH MAIN STREET;HERKIMER;13350;3158661733;88129;-74988294;43027818
NY;NY0277;3600213150;ILION FREE PUBLIC LIBRARY;78 WEST STREET;ILION;13357;3158945028;43000;-75039313;43013783
NY;NY0278;3600213330;JORDANVILLE PUBLIC LIBRARY;189 MAIN STREET;JORDANVILLE;13361;3158582874;4251;-74947256;42915172
NY;NY0279;3600213640;LITTLE FALLS PUBLIC LIBRARY;10 WAVERLY PLACE;LITTLE FALLS;13365;3158231542;16000;-7485379;43045024
NY;NY0280;3600214100;MIDDLEVILLE FREE LIBRARY;1 SOUTH MAIN STREET;MIDDLEVILLE;13406;3158913655;6045;-74969216;43138941
NY;NY0281;3600214170;WELLER LIBRARY;41 WEST MAIN STREET;MOHAWK;13407;3158662983;9693;-75007347;43010876
NY;NY0282;3600214520;NEWPORT FREE LIBRARY;7390 MAIN STREET;NEWPORT;13416;3158458533;2851;-75012552;43182733
NY;NY0283;3600214750;OLD FORGE LIBRARY;220 CROSBY BOULEVARD;OLD FORGE;13420;3153696008;17453;-74973923;43711243
NY;NY0284;3600215240;POLAND DISTRICT PUBLIC LIBRARY;8849 MAIN STREET;POLAND;13431;3158263112;9500;-75062063;43226244
NY;NY0285;3600216000;KIRBY FREE LIBRARY OF SALISBURY;105 STATE ROUTE 29A;SALISBURY CENTER;13454;3154299006;2253;-74786805;43142637
NY;NY0286;3600217000;WEST WINFIELD LIBRARY;179 SOUTH STREET;WEST WINFIELD;13491;3158226394;9342;-75193218;42884221
NY;NY0287;3600251060;CANASTOTA PUBLIC LIBRARY;102 WEST CENTER STREET;CANASTOTA;13032;3156977030;42420;-75755213;43078299
NY;NY0288;3600251170;CAZENOVIA PUBLIC LIBRARY SOCIETY;100 ALBANY STREET;CAZENOVIA;13035;3156559322;120382;-75851838;42929845
NY;NY0289;3600251340;SULLIVAN FREE LIBRARY;101 FALLS BOULEVARD;CHITTENANGO;13037;3156876331;112982;-75866719;43043981
NY;NY0290;3600251505;DERUYTER FREE LIBRARY;735 UTICA STREET;DERUYTER;13052;3158526262;6535;-75884299;42758895
NY;NY0291;3600251860;EARLVILLE FREE LIBRARY;6 NORTH MAIN STREET;EARLVILLE;13332;3156915931;17614;-75545176;42740066
NY;NY0292;3600252730;HAMILTON PUBLIC LIBRARY;13 BROAD STREET;HAMILTON;13346;3158243060;30459;-7554321;42826327
NY;NY0293;3600254280;MORRISVILLE PUBLIC LIBRARY;83 EAST MAIN STREET;MORRISVILLE;13408;3156849130;16580;-75642692;42898736
NY;NY0294;3600254410;NEW WOODSTOCK FREE LIBRARY;2106 MAIN STREET;NEW WOODSTOCK;13122;3156623134;10587;-75855582;42848184
NY;NY0295;3600254770;ONEIDA PUBLIC LIBRARY;220 BROAD STREET;ONEIDA;13421;3153633050;89223;-75652245;43092361
NY;NY0296;3600410470;BARNEVELD FREE LIBRARY ASSOCIATION;118 BOON STREET;BARNEVELD;13304;3158962096;14350;-75189379;43274933
NY;NY0297;3600410760;ERWIN LIBRARY & INSTITUTE;POST & SCHUYLER STREET;BOONVILLE;13309;3159424834;5400;-75339379;43484684
NY;NY0298;3600410845;BRIDGEWATER FREE LIBRARY;408 PRITCHARD AVENUE;BRIDGEWATER;13313;3158226475;5006;-75251184;42879094
NY;NY0299;3600411010;CAMDEN LIBRARY ASSOCIATION;57 SECOND STREET;CAMDEN;13316;3152451980;18252;-75746828;43337244
NY;NY0300;3600411410;CLAYVILLE LIBRARY ASSOCIATION;2265 ONEIDA STREET;CLAYVILLE;13322;3158395893;11081;-75248806;42972235
NY;NY0301;3600411430;KIRKLAND TOWN LIBRARY;55 1/2 COLLEGE STREET;CLINTON;13323;3158532038;64196;-75383703;43048214
NY;NY0302;3600412990;HOLLAND PATENT FREE LIBRARY;9580 MAIN STREET;HOLLAND PATENT;13354;3158655034;12225;-75253852;43243329
NY;NY0303;3600414365;NEW HARTFORD PUBLIC LIBRARY;2 LIBRARY LANE;NEW HARTFORD;13413;3157331535;203580;-7528332;43061774
NY;NY0304;3600414430;NEW YORK MILLS PUBLIC LIBRARY;399 MAIN STREET;NEW YORK MILLS;13417;3157365391;8592;-75293229;43103197
NY;NY0305;3600414830;ORISKANY PUBLIC LIBRARY;621 UTICA STREET;ORISKANY;13424;3157362532;6649;-75331425;43156529
NY;NY0306;3600414840;C. W. CLARK MEMORIAL LIBRARY;160 NORTH MAIN STREET;ORISKANY FALLS;13425;3158217850;7963;-75459385;42940257
NY;NY0307;3600415385;PROSPECT FREE LIBRARY;915 TRENTON FALLS STREET;PROSPECT;13435;3158962736;2590;-75151874;43300884
NY;NY0308;3600415510;DIDYMUS THOMAS LIBRARY;9639 MAIN STREET;REMSEN;13438;3158315651;5450;-75187043;43328022
NY;NY0309;3600415650;THE JERVIS PUBLIC LIBRARY ASSOCIATION, INC.;613 NORTH WASHINGTON STREET;ROME;13440;3153364570;152375;-75454188;43217773
NY;NY0310;3600416070;SHERRILL-KENWOOD FREE LIBRARY;543 SHERRILL ROAD;SHERRILL;13461;3153635980;24130;-7560127;43069551
NY;NY0311;3600416590;UTICA PUBLIC LIBRARY;303 GENESEE STREET;UTICA;13501;3157352279;189314;-75239443;43097367
NY;NY0312;3600416650;VERNON PUBLIC LIBRARY;4441 PETERBORO STREET;VERNON;13476;3158292463;8050;-75539526;43078517
NY;NY0313;3600416850;WATERVILLE PUBLIC LIBRARY;206 WHITE STREET;WATERVILLE;13480;3158414651;33301;-75377688;42930082
NY;NY0314;3600417020;WESTERN TOWN LIBRARY;9172 MAIN STREET;WESTERNVILLE;13486;3158274118;6403;-7538237;43306213
NY;NY0315;3600417090;DUNHAM PUBLIC LIBRARY;76 MAIN STREET;WHITESBORO;13492;3157369734;114920;-75289406;43120545
NY;NY0316;3600417180;WOODGATE FREE LIBRARY;11051 WOODGATE ROAD;WOODGATE;13494;3153924814;3480;-75156399;4352063
NY;NY0318;4000172520;GLOVERSVILLE PUBLIC LIBRARY;58 EAST FULTON STREET;GLOVERSVILLE;12078;5187252819;72746;-74342634;43050716
NY;NY0319;4000173310;JOHNSTOWN PUBLIC LIBRARY;38 SOUTH MARKET STREET;JOHNSTOWN;12095;5187628317;73141;-74372588;4300512
NY;NY0320;4000173400;NORTHVILLE PUBLIC LIBRARY;341 SOUTH THIRD STREET;NORTHVILLE;12134;5188636922;16826;-74174198;43222151
NY;NY0321;4000270200;AMSTERDAM FREE LIBRARY;28 CHURCH STREET;AMSTERDAM;12010;5188421080;32844;-74190637;42937508
NY;NY0322;4000271030;CANAJOHARIE LIBRARY AND ART GALLERY;2 ERIE BOULEVARD;CANAJOHARIE;13317;5186732314;32490;-74571751;42906979
NY;NY0323;4000272310;FROTHINGHAM FREE LIBRARY;28 WEST MAIN STREET;FONDA;12068;5188533016;11180;-74376374;42954425
NY;NY0324;4000272330;FORT HUNTER FREE LIBRARY;167 FORT HUNTER ROAD;AMSTERDAM;12010;5188297248;1493;-74222067;42889384
NY;NY0325;4000272340;FORT PLAIN FREE LIBRARY;19 WILLETT STREET;FORT PLAIN;13339;5189934646;38000;-74622227;42932211
NY;NY0326;4000275800;MARGARET REANEY MEMORIAL LIBRARY;19 KINGSBURY AVENUE;ST. JOHNSVILLE;13452;5185687822;8209;-74677112;42997387
NY;NY0327;4000535930;SCHENECTADY COUNTY PUBLIC LIBRARY;99 CLINTON STREET;SCHENECTADY;12305;5183884500;676441;-73938674;42814437
NY;NY0328;4000541470;THE COMMUNITY LIBRARY;110 UNION STREET;COBLESKILL;12043;5182347897;47618;-74483922;42678845
NY;NY0329;4000544060;MIDDLEBURGH LIBRARY;323 MAIN STREET;MIDDLEBURGH;12122;5188275142;10964;-74335217;42598618
NY;NY0330;4000545940;SCHOHARIE FREE LIBRARY ASSN.;103 KNOWER AVENUE;SCHOHARIE;12157;5182957127;8544;-74317209;42661656
NY;NY0331;4000546030;SHARON SPRINGS FREE LIBRARY;129 MAIN STREET;SHARON SPRINGS;13459;5182843126;7032;-74619833;42790773
NY;NY0333;4400280080;SHELTER ROCK PUBLIC LIBRARY;165 SEARINGTOWN ROAD;ALBERTSON;11507;5162487363;188382;-73656655;40763068
NY;NY0334;4400280430;BALDWIN PUBLIC LIBRARY;2385 GRAND AVENUE;BALDWIN;11510;5162236228;217663;-73611338;40652773
NY;NY0335;4400280510;BAYVILLE FREE LIBRARY;34 SCHOOL STREET;BAYVILLE;11709;5166282765;72000;-73566464;40909801
NY;NY0336;4400280580;BELLMORE MEMORIAL LIBRARY;2288 BEDFORD AVENUE;BELLMORE;11710;5167852990;120042;-73526803;40667496
NY;NY0337;4400280660;BETHPAGE PUBLIC LIBRARY;47 POWELL AVENUE;BETHPAGE;11714;5169313907;158140;-73477161;40743058
NY;NY0338;4400281930;EAST MEADOW PUBLIC LIBRARY;1886 FRONT STREET;EAST MEADOW;11554;5167942570;317424;-73564249;40719759
NY;NY0339;4400281950;EAST ROCKAWAY PUBLIC LIBRARY;477 ATLANTIC AVENUE;EAST ROCKAWAY;11518;5165991664;87524;-73665531;40642503
NY;NY0340;4400281980;EAST WILLISTON PUBLIC LIBRARY;2 PROSPECT STREET;EAST WILLISTON;11596;5167411213;15344;-7363886;40756899
NY;NY0341;4400282140;ELMONT PUBLIC LIBRARY;700 HEMPSTEAD TURNPIKE;ELMONT;11003;5163545280;570327;-73697358;40707084
NY;NY0342;4400282210;FARMINGDALE PUBLIC LIBRARY;116 MERRITTS ROAD;FARMINGDALE;11735;5162499090;259232;-73459198;40729069
NY;NY0343;4400282280;FLORAL PARK PUBLIC LIBRARY;17 CAROLINE PLACE;FLORAL PARK;11001;5163266330;155650;-73706479;40724909
NY;NY0344;4400282370;FRANKLIN SQUARE PUBLIC LIBRARY;19 LINCOLN ROAD;FRANKLIN SQUARE;11010;5164883444;132486;-73670685;40707558
NY;NY0345;4400282400;FREEPORT MEMORIAL LIBRARY;144 WEST MERRICK ROAD;FREEPORT;11520;5163793274;170997;-73586448;4065313
NY;NY0346;4400282450;GARDEN CITY PUBLIC LIBRARY;60 SEVENTH STREET;GARDEN CITY;11530;5167428405;178163;-73638316;40724331
NY;NY0347;4400282500;GLEN COVE PUBLIC LIBRARY;4 GLEN COVE AVENUE;GLEN COVE;11542;5166762130;339576;-7363365;40863487
NY;NY0348;4400282610;GREAT NECK LIBRARY;159 BAYVIEW AVENUE;GREAT NECK;11023;5164668055;313493;-73747727;40798525
NY;NY0349;4400282840;HEMPSTEAD PUBLIC LIBRARY;115 NICHOLS COURT;HEMPSTEAD;11550;5164816990;148024;-73624562;40709489
NY;NY0350;4400282900;HEWLETT-WOODMERE PUBLIC LIBRARY;1125 BROADWAY;HEWLETT;11557;5163741967;173244;-73705612;40633358
NY;NY0351;4400282910;HICKSVILLE FREE PUBLIC LIBRARY;169 JERUSALEM AVENUE;HICKSVILLE;11801;5169311417;107777;-73523479;40762221
NY;NY0352;4400283200;ISLAND PARK PUBLIC LIBRARY;176 LONG BEACH ROAD;ISLAND PARK;11558;5164320122;107088;-73655837;40602132
NY;NY0353;4400283210;ISLAND TREES PUBLIC LIBRARY;38 FARMEDGE ROAD;LEVITTOWN;11756;5167312211;53076;-73499036;40735648
NY;NY0354;4400283290;JERICHO PUBLIC LIBRARY;1 MERRY LANE;JERICHO;11753;5169356790;276541;-73535181;40792844
NY;NY0355;4400283505;LAKEVIEW PUBLIC LIBRARY;1120 WOODFIELD ROAD;ROCKVILLE CENTRE;11570;5165363071;12448;-73652886;40673297
NY;NY0356;4400283540;PENINSULA PUBLIC LIBRARY;280 CENTRAL AVENUE;LAWRENCE;11559;5162393262;183794;-73731874;40616421
NY;NY0357;4400283570;LEVITTOWN PUBLIC LIBRARY;1 BLUEGRASS LANE;LEVITTOWN;11756;5167315728;261580;-73530004;407229
NY;NY0358;4400283720;LOCUST VALLEY LIBRARY;170 BUCKRAM ROAD;LOCUST VALLEY;11560;5166711837;84990;-73591531;40878305
NY;NY0359;4400283740;LONG BEACH PUBLIC LIBRARY;111 WEST PARK AVENUE;LONG BEACH;11561;5164327201;364200;-73667335;4058866
NY;NY0360;4400283760;LYNBROOK PUBLIC LIBRARY;56 ELDERT STREET;LYNBROOK;11563;5165998630;95114;-7367412;40654472
NY;NY0361;4400283840;MALVERNE PUBLIC LIBRARY;61 ST. THOMAS PLACE;MALVERNE;11565;5165990750;79552;-73671342;40676285
NY;NY0362;4400283860;MANHASSET PUBLIC LIBRARY;30 ONDERDONK AVENUE;MANHASSET;11030;5166272300;188426;-73695154;40794134
NY;NY0363;4400283960;MASSAPEQUA PUBLIC LIBRARY;40 HARBOR LANE;MASSAPEQUA PARK;11762;5167990770;327220;-73455982;40663945
NY;NY0364;4400284040;MERRICK LIBRARY;2279 MERRICK AVENUE;MERRICK;11566;5163776112;165625;-73551411;40661939
NY;NY0365;4400284150;MINEOLA MEMORIAL LIBRARY;195 MARCELLUS ROAD;MINEOLA;11501;5167468488;56490;-73646331;40744095
NY;NY0367;4400284380;HILLSIDE PUBLIC LIBRARY OF NEW HYDE PARK;155 LAKEVILLE ROAD;NEW HYDE PARK;11040;5163557850;93801;-73687583;40733845
NY;NY0368;4400284590;NORTH BELLMORE PUBLIC LIBRARY;1551 NEWBRIDGE ROAD;NORTH BELLMORE;11710;5167856260;104872;-73540012;40682033
NY;NY0369;4400284620;NORTH MERRICK PUBLIC LIBRARY;1691 MEADOWBROOK ROAD;NORTH MERRICK;11566;5163787474;124112;-73569002;40675876
NY;NY0370;4400284730;OCEANSIDE LIBRARY;30 DAVISON AVENUE;OCEANSIDE;11572;5167662360;248716;-73638734;40641736
NY;NY0371;4400284930;OYSTER BAY-EAST NORWICH PUBLIC LIBRARY;89 EAST MAIN STREET;OYSTER BAY;11771;5169221212;117094;-73526872;40871806
NY;NY0372;4400285180;PLAINEDGE PUBLIC LIBRARY;1060 HICKSVILLE ROAD;MASSAPEQUA;11758;5167354133;141670;-73482828;40708864
NY;NY0373;4400285190;PLAINVIEW-OLD BETHPAGE PUBLIC LIBRARY;999 OLD COUNTRY ROAD;PLAINVIEW;11803;5169380077;370082;-73473523;40775475
NY;NY0374;4400285330;PORT WASHINGTON PUBLIC LIBRARY;1 LIBRARY DRIVE;PORT WASHINGTON;11050;5168834400;416953;-73696318;40831438
NY;NY0375;4400285630;ROCKVILLE CENTRE PUBLIC LIBRARY;221 NORTH VILLAGE AVENUE;ROCKVILLE CENTRE;11570;5167666257;301142;-73648547;40663393
NY;NY0376;4400285660;ROOSEVELT PUBLIC LIBRARY;27 WEST FULTON AVENUE;ROOSEVELT;11575;5163780222;14498;-73589258;40675886
NY;NY0377;4400285700;BRYANT LIBRARY;2 PAPER MILL ROAD;ROSLYN;11576;5166212240;170399;-73648023;40797738
NY;NY0378;4400285980;SEA CLIFF VILLAGE LIBRARY;SEA CLIFF AND CENTRAL AVENUES;SEA CLIFF;11579;5166714290;75603;-7364659;40849342
NY;NY0379;4400285990;SEAFORD PUBLIC LIBRARY;2234 JACKSON AVENUE;SEAFORD;11783;5162211334;165927;-73486914;40666888
NY;NY0380;4400286370;SYOSSET PUBLIC LIBRARY;225 SOUTH OYSTER BAY ROAD;SYOSSET;11791;5169217161;390791;-73502969;40796866
NY;NY0381;4400286570;UNIONDALE PUBLIC LIBRARY;400 UNIONDALE AVENUE;UNIONDALE;11553;5164892220;190349;-73592624;40706482
NY;NY0382;4400286640;HENRY WALDINGER MEMORIAL LIBRARY;60 VERONA PLACE;VALLEY STREAM;11582;5168256422;162891;-73706838;40663589
NY;NY0383;4400286750;WANTAGH PUBLIC LIBRARY;3285 PARK AVENUE;WANTAGH;11793;5162211200;95406;-735107;4067373
NY;NY0384;4400286940;WEST HEMPSTEAD PUBLIC LIBRARY;500 HEMPSTEAD AVENUE;WEST HEMPSTEAD;11552;5164816591;136200;-73654263;40696175
NY;NY0385;4400287010;WESTBURY MEMORIAL PUBLIC LIBRARY;445 JEFFERSON STREET;WESTBURY;11590;5163330176;227747;-73582861;40761926
NY;NY0386;4400287130;WILLISTON PARK PUBLIC LIBRARY;494 WILLIS AVENUE;WILLISTON PARK;11596;5167421820;6225;-73645313;40757465
NY;NY0390;5200180480;RICHMOND MEMORIAL LIBRARY;19 ROSS STREET;BATAVIA;14020;5853439550;165541;-7817673;42997219
NY;NY0391;5200180635;BYRON-BERGEN PUBLIC LIBRARY;13 SOUTH LAKE STREET;BERGEN;14416;5854941120;12472;-77942691;43084101
NY;NY0392;5200181560;CORFU PUBLIC LIBRARY;7 MAPLE AVENUE;CORFU;14036;5855993321;8623;-78403572;4295965
NY;NY0393;5200183560;WOODWARD MEMORIAL LIBRARY;7 WOLCOTT STREET;LEROY;14482;5857688300;80238;-77987479;42977006
NY;NY0394;5200184720;HAXTON MEMORIAL LIBRARY;3 NORTH PEARL STREET;OAKFIELD;14125;5859489900;17375;-78269935;43066126
NY;NY0395;5200184985;PAVILION PUBLIC LIBRARY;5 WOODROW DRIVE;PAVILION;14525;5855848843;8913;-78026666;42875816
NY;NY0396;5200400460;BARKER PUBLIC LIBRARY;8706 MAIN STREET;BARKER;14012;7167953344;14273;-78553109;43330098
NY;NY0397;5200403580;LEWISTON PUBLIC LIBRARY;305 SOUTH EIGHTH STREET;LEWISTON;14092;7167544720;75558;-79036076;43169919
NY;NY0398;5200403710;LOCKPORT PUBLIC LIBRARY;23 EAST AVENUE;LOCKPORT;14094;7164335935;167034;-78687822;43171029
NY;NY0399;5200404076;ROYALTON HARTLAND COMMUNITY LIBRARY;9 S. VERNON STREET;MIDDLEPORT;14105;7167353281;18234;-78475116;4321153
NY;NY0400;5200404500;NEWFANE PUBLIC LIBRARY;2761 MAPLE AVENUE;NEWFANE;14108;7167789344;32749;-78705695;43281196
NY;NY0401;5200404530;NIAGARA FALLS PUBLIC LIBRARY;1425 MAIN STREET;NIAGARA FALLS;14305;7162864911;197532;-79051948;43101843
NY;NY0402;5200404660;NORTH TONAWANDA PUBLIC LIBRARY;505 MEADOW DRIVE;NORTH TONAWANDA;14120;7166934132;223348;-78867504;4305211
NY;NY0403;5200405450;RANSOMVILLE FREE LIBRARY;3733 RANSOMVILLE ROAD;RANSOMVILLE;14131;7167914073;13650;-78909592;432326
NY;NY0404;5200405830;SANBORN-PEKIN FREE LIBRARY;5884 WEST STREET;SANBORN;14132;7167319933;13200;-78891521;43136735
NY;NY0405;5200407150;WILSON COMMUNITY LIBRARY;265 YOUNG STREET;WILSON;14172;7167516070;30155;-78827265;43309128
NY;NY0406;5200407250;YOUNGSTOWN FREE LIBRARY;240 LOCKPORT STREET;YOUNGSTOWN;14174;7167453555;22177;-79047383;43250383
NY;NY0407;5200450090;HOAG LIBRARY OF THE SWAN LIBRARY ASSOCIATION;134 SOUTH MAIN STREET;ALBION;14411;5855894246;131178;-78193881;43243337
NY;NY0408;5200453000;COMMUNITY FREE LIBRARY;86 PUBLIC SQUARE;HOLLEY;14470;5856386987;62173;-78024911;43225163
NY;NY0409;5200453770;YATES COMMUNITY LIBRARY;15 NORTH MAIN STREET;LYNDONVILLE;14098;5857659041;11258;-78388805;43321607
NY;NY0410;5200454020;LEE-WHEDON MEMORIAL LIBRARY;620 WEST AVENUE;MEDINA;14103;5857983430;89082;-78388826;43218003
NY;NY0412;5600220010;ADAMS FREE LIBRARY;2 NORTH MAIN STREET;ADAMS;13605;3152322265;6120;-76024014;43809379
NY;NY0413;5600220020;ADAMS CENTER FREE LIBRARY;18267 STATE ROUTE 177;ADAMS CENTER;13606;3155835501;7823;-7600629;43860739
NY;NY0414;5600220110;MACSHERRY LIBRARY;112 WALTON STREET;ALEXANDRIA BAY;13607;3154822241;18200;-75908014;44337147
NY;NY0415;5600220250;CROSBY PUBLIC LIBRARY;59 MAIN STREET;ANTWERP;13608;3156598564;1656;-75607438;44199612
NY;NY0416;5600220570;PHILOMATHEAN FREE LIBRARY;8086 COUNTY ROUTE 75;BELLEVILLE;13611;3158465103;891;-76119579;43784279
NY;NY0417;5600220690;SALLY PLOOF HUNTER MEMORIAL LIBRARY;101 PUBLIC WORKS DRIVE;BLACK RIVER;13612;3157735163;9854;-7578613;44015778
NY;NY0418;5600220930;BROWNVILLE-GLEN PARK LIBRARY ASSOCIATION;216 BROWN BOULEVARD;BROWNVILLE;13615;3157887889;2037;-75983968;44005236
NY;NY0419;5600221100;CAPE VINCENT COMMUNITY LIBRARY;157 NORTH REAL STREET;CAPE VINCENT;13618;3156542132;39723;-76339444;44127698
NY;NY0420;5600221120;CARTHAGE FREE LIBRARY;412 BUDD STREET;CARTHAGE;13619;3154932620;18474;-75609726;43979592
NY;NY0421;5600221270;LYME FREE LIBRARY;12165 MAIN STREET;CHAUMONT;13622;3156495454;12113;-7612801;4406603
NY;NY0422;5600221400;HAWN MEMORIAL LIBRARY;220 JOHN STREET;CLAYTON;13624;3156863762;22011;-7608785;44242052
NY;NY0423;5600221740;DEPAUVILLE FREE LIBRARY;32333 COUNTY ROUTE 179;DEPAUVILLE;13632;3156863299;9934;-7607257;4413659
NY;NY0424;5600221770;DEXTER FREE LIBRARY;120 EAST KIRBY STREET;DEXTER;13634;3156396785;5500;-76044016;44007804
NY;NY0425;5600221910;EAST HOUNSFIELD FREE LIBRARY;19438 NYS ROUTE 3;WATERTOWN;13601;3157880637;1625;-75983126;43970187
NY;NY0426;5600222110;ELLISBURG FREE LIBRARY;12117 NYS ROUTE 193;ELLISBURG;13636;3158465087;5061;-76130745;43734457
NY;NY0427;5600222170;EVANS MILLS PUBLIC LIBRARY;8706 NOBLE STREET;EVANS MILLS;13637;3156294483;2916;-75807394;44088132
NY;NY0428;5600222850;HENDERSON FREE LIBRARY;8939 NYS ROUTE 178;HENDERSON;13650;3159387169;7883;-76181198;43845734
NY;NY0429;5600223450;ORLEANS PUBLIC LIBRARY;36263 NYS ROUTE 180;LAFARGEVILLE;13656;3156582271;12534;-75966783;44193323
NY;NY0430;5600223880;MANNSVILLE FREE LIBRARY;108 LILAC PARK DRIVE;MANNSVILLE;13661;3154654049;4032;-76063945;43712392
NY;NY0431;5600225080;BODMAN MEMORIAL LIBRARY;8 ALDRICH STREET;PHILADELPHIA;13673;3156423323;8012;-7570486;44157582
NY;NY0432;5600225640;RODMAN PUBLIC LIBRARY;12509 SCHOOL STREET;RODMAN;13682;3152322522;1097;-7594089;43849603
NY;NY0433;5600225780;HAY MEMORIAL LIBRARY;105 SOUTH BROAD STREET;SACKETS HARBOR;13685;3156462228;7980;-7611908;43946144
NY;NY0434;5600226420;THERESA FREE LIBRARY;301 MAIN STREET;THERESA;13691;3156285972;2243;-75799606;44216199
NY;NY0435;5600226430;THOUSAND ISLAND PARK LIBRARY;42743 ST. LAWRENCE AVENUE;THOUSAND ISLAND PARK;13692;3154829098;1905;-76027161;44286018
NY;NY0436;5600226830;ROSWELL P. FLOWER MEMORIAL LIBRARY;229 WASHINGTON STREET;WATERTOWN;13601;3157857705;128877;-75910986;43973168
NY;NY0437;5600230530;BEAVER FALLS LIBRARY;9607 LEWIS STREET;BEAVER FALLS;13305;3153466216;757;-75428393;43886026
NY;NY0438;5600231530;CONSTABLEVILLE LIBRARY;3158 MAIN STREET;CONSTABLEVILLE;13325;3153972801;2220;-75428548;43565507
NY;NY0439;5600231640;CROGHAN FREE LIBRARY;9794 STATE ROUTE 812;CROGHAN;13327;3153466521;7393;-75392154;43894248
NY;NY0440;5600232800;HARRISVILLE FREE LIBRARY;8209 MAIN STREET;HARRISVILLE;13648;3155432577;8350;-75323548;4414752
NY;NY0441;5600233750;LOWVILLE FREE LIBRARY;5387 DAYAN STREET;LOWVILLE;13367;3153762131;19340;-75494041;4378643
NY;NY0442;5600233790;LYONS FALLS LIBRARY;3918 HIGH STREET;LYONS FALLS;13368;3153486180;3571;-75360566;43617129
NY;NY0443;5600233940;WILLIAM H. BUSH MEMORIAL LIBRARY;5605 WHITAKER ROAD;MARTINSBURG;13404;3153767490;4207;-75468377;437378
NY;NY0444;5600234860;OSCEOLA PUBLIC LIBRARY;2117 NORTH OSCEOLA ROAD;CAMDEN;13316;3155997122;610;-75721914;43501157
NY;NY0445;5600235320;PORT LEYDEN COMMUNITY LIBRARY;3145 CANAL STREET;PORT LEYDEN;13433;3153486077;9273;-75344885;43582116
NY;NY0446;5600236530;B. ELIZABETH STRONG MEMORIAL LIBRARY;6312 EAST MAIN STREET;TURIN;13473;3153486433;2418;-75410166;43627731
NY;NY0447;5600461200;CENTRAL SQUARE LIBRARY;637 SOUTH MAIN STREET;CENTRAL SQUARE;13036;3156686104;14700;-76145473;43284725
NY;NY0448;5600462430;FULTON PUBLIC LIBRARY;160 SOUTH FIRST STREET;FULTON;13069;3155925159;47286;-76415813;43319961
NY;NY0449;5600462780;HANNIBAL FREE LIBRARY;162 OSWEGO STREET;HANNIBAL;13074;3155645471;6132;-76578057;43322256
NY;NY0450;5600464050;MEXICO PUBLIC LIBRARY;3269 MAIN STREET;MEXICO;13114;3159633012;19206;-76229397;43459515
NY;NY0451;5600464850;COGSWELL FREE LIBRARY;1999 COUNTY ROUTE 2;ORWELL;13426;3152985563;1542;-7599651;4357458
NY;NY0452;5600464880;OSWEGO SCHOOL DISTRICT PUBLIC LIBRARY;120 EAST SECOND STREET;OSWEGO;13126;3153415867;71699;-76506119;43456879
NY;NY0453;5600464960;PARISH PUBLIC LIBRARY;3 CHURCH STREET;PARISH;13131;3156257130;5096;-76126056;43406234
NY;NY0454;5600465110;PHOENIX PUBLIC LIBRARY;34 ELM STREET;PHOENIX;13135;3156954355;13846;-76292217;43233361
